Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
21	0.3918314	87.02673	116.39841	-174.16132	462.375	-46.645256	0.8518043	-40.310184	-46.90596	88000	-3.6358834e-09	3201.408	-0.008281424	-111.75806	1.2000394	0.0107505815	0.09325	79.0	109.04753279685974
22	-36.49022	94.78702	99.742966	-211.564	496.5	-45.261414	2.1599052	0.5124291	-45.763905	92000	-7.092953e-09	4042.9226	-0.009153122	-524.6487	1.1930802	0.0076465798	0.087	79.0	116.22613167762756
23	-83.50291	102.73883	46.437645	-313.07013	202.47368	-40.58222	14.517701	43.173283	-45.072346	96000	-9.536744e-10	10958.226	-0.010635068	-1145.5449	1.1003469	0.0033115891	0.06425	79.0	120.76722764968872
24	-35.466347	58.416656	53.766182	-173.54303	228.17647	-46.842297	0.22989728	-42.59051	-46.916355	100000	1.3649464e-08	2671.5361	-0.008802994	-2.2045898	1.1109046	0.0059573078	0.0665	79.0	126.16719603538513
25	26.336918	69.64782	133.71487	-122.269615	369.33334	-46.731613	0.13962953	-44.50158	-46.79692	104000	1.8954276e-08	3718.291	-0.00803194	-119.583496	1.1659776	0.0059068687	0.0485	79.0	132.87244200706482
26	-30.006159	87.23557	63.256832	-277.4052	314.0	-44.741264	2.1988645	20.586763	-45.16149	108000	-9.536743e-09	3800.7144	-0.010680475	-201.42432	1.1625049	0.008431318	0.11	79.0	139.12894129753113
27	34.090363	54.25855	114.744156	-75.32557	493.375	-40.736588	5.7657595	21.14948	-44.22245	112000	2.861023e-09	3215.3054	-0.011653971	-713.1355	1.1330347	0.010924416	0.11375	79.0	145.87352871894836
28	32.731762	94.37915	127.8987	-99.29182	714.0	-27.17379	12.042854	16.995474	-40.104744	116000	9.179115e-09	3808.3035	-0.0076697003	-391.23193	1.0485406	0.007159093	0.056	79.0	153.02755546569824
29	30.790703	91.14095	128.62979	-112.281204	586.3333	-24.88396	4.8492174	2.9333396	-32.20716	120000	-1.0311603e-08	2898.5774	-0.011946767	-695.92505	1.0999395	0.005143036	0.0695	79.0	160.54395413398743
30	-39.275948	92.33823	137.13644	-257.75275	321.41666	-8.042586	5.3504696	32.188812	-17.464195	124000	1.001358e-08	5115.0884	-0.011194706	-881.1499	1.0558144	0.009790927	0.18725	79.0	167.03303241729736
31	44.49243	71.86337	148.93604	-53.410957	499.25	-23.601198	3.7910697	15.717422	-32.298515	128000	-4.9471853e-09	2500.79	-0.010825686	-281.61865	1.0078582	0.009074685	0.15775	79.0	173.75354886054993
32	42.584064	88.7996	233.4682	-116.74106	398.4	-15.767893	3.8919334	19.585293	-27.752792	132000	-6.7949295e-09	4488.153	-0.0074258777	-604.4619	0.9906249	0.005142081	0.05925	79.0	180.1233470439911
33	25.777603	74.38934	128.6004	-73.25496	495.375	-1.7755083	14.030881	32.52208	-20.36954	136000	6.6757204e-09	2194.222	-0.0061296225	-309.67688	1.0243266	0.015585838	0.1065	22.0	186.90314888954163
34	21.97794	86.69983	148.34447	-147.60022	560.0	-9.707221	4.9622197	18.543217	-29.047136	140000	-3.4570693e-09	3585.5034	-0.009029865	-75.29297	1.0437877	0.010212947	0.089	79.0	193.6907501220703
35	133.38196	17.746067	157.93727	107.93132	1000.0	-11.135342	1.6367673	10.531397	-12.135503	144000	3.0994414e-08	2625.889	-0.008546667	-161.35938	1.1022166	0.013817801	0.042	79.0	201.55296444892883
36	2.130722	90.597305	116.16587	-198.2359	433.5	-7.65006	0.8302326	2.0105875	-9.15259	148000	2.5391579e-08	5303.8755	-0.006609479	-227.2373	0.9985117	0.009405116	0.117	79.0	208.02286744117737
37	79.82514	89.99034	171.0388	-62.151985	599.3333	-10.474958	6.6126456	23.750826	-16.269012	152000	7.7486035e-09	5160.882	-0.009039331	-696.04297	0.9808573	0.010782368	0.1465	79.0	215.3990581035614
38	140.06725	41.543777	185.80983	86.79343	791.5	0.9767625	11.1000805	29.178722	-21.316069	156000	-1.7404556e-08	3596.4246	-0.007147211	-1566.8701	0.9245077	0.010605032	0.1315	79.0	222.3629698753357
39	64.312	94.18327	178.7442	-69.7688	616.8	27.318665	9.421157	38.374752	-1.013438	160000	9.059906e-09	3125.697	-0.007556152	-181.23413	1.0272251	0.0104969805	0.115	79.0	229.47585558891296
40	88.91933	47.252316	134.89407	9.918325	816.75	30.96815	2.6052077	38.034584	18.03549	164000	1.0550022e-08	1570.8499	-0.008488241	-634.8854	1.0075092	0.008912977	0.0925	79.0	238.57586908340454
41	-26.417208	142.65868	141.11153	-299.84097	650.5	15.939174	16.764269	39.121716	-6.3239737	168000	-6.2584875e-09	11304.346	-0.009350808	-2941.126	0.9275512	0.005285514	0.0825	79.0	245.29446363449097
42	74.81738	46.776352	109.76368	-4.300044	1000.0	-16.854797	4.9842277	-3.004916	-33.000015	172000	-5.722046e-09	1608.8778	-0.009213213	-858.46216	1.0643787	0.008785906	0.053	79.0	253.52697038650513
43	21.140831	91.84384	81.59871	-137.2487	951.5	0.49563208	14.078476	31.628654	-24.132048	176000	9.536744e-10	4038.4365	-0.006981385	-837.8801	0.9758749	0.0029922414	0.0405	79.0	260.8368413448334
44	110.926025	14.659557	136.28325	101.23767	1000.0	-9.547165	30.51064	36.966908	-40.348877	180000	2.5987624e-08	1114.8925	-0.0104922205	-730.59656	1.0812478	0.0054251757	0.11625	79.0	269.16479539871216
45	63.709236	44.993195	109.61856	-6.9890075	825.75	2.9710324	21.42805	40.00356	-36.362293	184000	-9.298325e-09	731.5701	-0.009597469	-48.338257	0.9248042	0.0042271693	0.07225	79.0	277.0066478252411
46	116.82306	55.70507	193.95888	46.787098	750.75	8.271605	23.88066	40.67876	-40.409267	188000	1.4960765e-08	2269.5369	-0.005537788	-613.37415	0.8599784	0.005929797	0.056	79.0	284.743084192276
47	100.503	42.382397	166.77275	60.39626	859.75	17.616049	20.189478	41.01952	-21.331299	192000	1.1920929e-08	814.21075	-0.007108005	-82.35492	1.0176622	0.005475675	0.05525	79.0	293.69580268859863
48	77.7237	33.19224	120.89616	34.627552	1000.0	18.0721	20.177408	41.8906	-22.754616	196000	9.179115e-09	368.73575	-0.009189447	-104.496	1.0495142	0.014324019	0.17075	79.0	303.0467309951782
49	-23.506725	100.46055	156.70238	-142.4328	509.14285	12.485369	23.330896	41.61417	-35.745045	200000	5.185604e-09	7566.9155	-0.009709664	-2779.9556	1.0146571	0.006038966	0.1575	79.0	310.45564889907837
